"{'ALTITUDE-DEG': 35.91608384709, 'AZIMUTH-DEG': 227.23181524614, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.18688629322, 'DECLINATION-DEG': 0.35568390162, 'DRA_COSDEC-DEG_PER_SEC': -0.05880847437, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2468576273, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1422.2117341606697, 4396.5699352008605, 4384.595941136976], 'PHASE_ANGLE-DEG': 89.26896719072, 'RANGE-KM': 1814.892246484732, 'RANGE_RATE-KM_PER_SEC': -3.671572201838, 'RIGHT_ASCENSION-DEG': 71.56551756382, 'SATELLITE_GCRS_KM': [-848.3174869878605, 6118.299392761639, 4395.862457005539], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 44.98382636493, 'AZIMUTH-DEG': 245.97121648971, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23157622631, 'DECLINATION-DEG': 16.17666319352, 'DRA_COSDEC-DEG_PER_SEC': -0.08743441563, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477290626, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.3278744664412, 4388.638942183483, 4384.652653702831], 'PHASE_ANGLE-DEG': 92.35167675355, 'RANGE-KM': 1591.753717575982, 'RANGE_RATE-KM_PER_SEC': -2.15424413634, 'RIGHT_ASCENSION-DEG': 66.03987369872, 'SATELLITE_GCRS_KM': [-825.5086949152096, 5785.637312790911, 4828.115161969865], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 44.99437456912, 'AZIMUTH-DEG': 246.00310079452, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23162423038, 'DECLINATION-DEG': 16.19981864862, 'DRA_COSDEC-DEG_PER_SEC': -0.08747848337, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477302197, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.3598689658793, 4388.628322713224, 4384.652728946225], 'PHASE_ANGLE-DEG': 92.35664181442, 'RANGE-KM': 1591.538457173418, 'RANGE_RATE-KM_PER_SEC': -2.151829273936, 'RIGHT_ASCENSION-DEG': 66.03076888878, 'SATELLITE_GCRS_KM': [-825.4755365632433, 5785.1752555393505, 4828.672965931903], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.00491967407, 'AZIMUTH-DEG': 246.03501812718, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23167219921, 'DECLINATION-DEG': 16.22298822166, 'DRA_COSDEC-DEG_PER_SEC': -0.08752258346, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477313774, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.3918762628134, 4388.617698736166, 4384.652804219723], 'PHASE_ANGLE-DEG': 92.36161096705, 'RANGE-KM': 1591.323351779346, 'RANGE_RATE-KM_PER_SEC': -2.149412446213, 'RIGHT_ASCENSION-DEG': 66.0216547533, 'SATELLITE_GCRS_KM': [-825.4423573225971, 5784.712959465673, 4829.23095012298], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.01545318029, 'AZIMUTH-DEG': 246.06694281053, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23172009401, 'DECLINATION-DEG': 16.24615326706, 'DRA_COSDEC-DEG_PER_SEC': -0.08756668039, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247732535, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.423870607372, 4388.607078799294, 4384.652879462772], 'PHASE_ANGLE-DEG': 92.3665802122, 'RANGE-KM': 1591.108574547549, 'RANGE_RATE-KM_PER_SEC': -2.146995597367, 'RIGHT_ASCENSION-DEG': 66.0125386201, 'SATELLITE_GCRS_KM': [-825.4091838862888, 5784.250796495307, 4829.788665634925], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.02598354958, 'AZIMUTH-DEG': 246.09890053904, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23177260605, 'DECLINATION-DEG': 16.26933242326, 'DRA_COSDEC-DEG_PER_SEC': -0.08761256118, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477336926, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.4558777493617, 4388.596454355435, 4384.652954735926], 'PHASE_ANGLE-DEG': 92.37155354771, 'RANGE-KM': 1590.893952718112, 'RANGE_RATE-KM_PER_SEC': -2.144619813388, 'RIGHT_ASCENSION-DEG': 66.00341314767, 'SATELLITE_GCRS_KM': [-825.3759895555291, 5783.788394669907, 4830.346561328767], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.03650229434, 'AZIMUTH-DEG': 246.13086560304, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23181573844, 'DECLINATION-DEG': 16.29250703702, 'DRA_COSDEC-DEG_PER_SEC': -0.08765493577, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477348493, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.487871938936, 4388.585833951986, 4384.65302997863], 'PHASE_ANGLE-DEG': 92.37652697096, 'RANGE-KM': 1590.679659054558, 'RANGE_RATE-KM_PER_SEC': -2.142157950976, 'RIGHT_ASCENSION-DEG': 65.99428567294, 'SATELLITE_GCRS_KM': [-825.3428010357501, 5783.326125998273, 4830.904188369552], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.04701786445, 'AZIMUTH-DEG': 246.16286372937, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2318634877, 'DECLINATION-DEG': 16.31569575444, 'DRA_COSDEC-DEG_PER_SEC': -0.08769909416, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247736007, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.5198789260742, 4388.575209041298, 4384.653105251439], 'PHASE_ANGLE-DEG': 92.38150448314, 'RANGE-KM': 1590.465521186462, 'RANGE_RATE-KM_PER_SEC': -2.139737152797, 'RIGHT_ASCENSION-DEG': 65.98514884526, 'SATELLITE_GCRS_KM': [-825.309591616183, 5782.863618437523, 4831.461995546418], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.0575217842, 'AZIMUTH-DEG': 246.1948691758, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23191116274, 'DECLINATION-DEG': 16.33887991462, 'DRA_COSDEC-DEG_PER_SEC': -0.08774324938, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247737164, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.5518729607563, 4388.564588171242, 4384.653180493799], 'PHASE_ANGLE-DEG': 92.38648207827, 'RANGE-KM': 1590.251711487459, 'RANGE_RATE-KM_PER_SEC': -2.137316338902, 'RIGHT_ASCENSION-DEG': 65.97601001069, 'SATELLITE_GCRS_KM': [-825.2763880142394, 5782.401244080992, 4832.019534096285], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.06802249153, 'AZIMUTH-DEG': 246.22690770151, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23196347741, 'DECLINATION-DEG': 16.36207817124, 'DRA_COSDEC-DEG_PER_SEC': -0.0877892139, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247738322, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.583879792836, 4388.553962793789, 4384.653255766263], 'PHASE_ANGLE-DEG': 92.39146376088, 'RANGE-KM': 1590.038057977004, 'RANGE_RATE-KM_PER_SEC': -2.134936618698, 'RIGHT_ASCENSION-DEG': 65.96686180946, 'SATELLITE_GCRS_KM': [-825.2431635072164, 5781.938630801807, 4832.577252735771], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.07851152265, 'AZIMUTH-DEG': 246.25895353171, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23200636604, 'DECLINATION-DEG': 16.38527185572, 'DRA_COSDEC-DEG_PER_SEC': -0.08783162118, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247739479, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.6158736727177, 4388.543341457093, 4384.653331008279], 'PHASE_ANGLE-DEG': 92.39644552164, 'RANGE-KM': 1589.824732638939, 'RANGE_RATE-KM_PER_SEC': -2.132470766108, 'RIGHT_ASCENSION-DEG': 65.95771159672, 'SATELLITE_GCRS_KM': [-825.2099448244928, 5781.476150777837, 4833.134702773673], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.08899730351, 'AZIMUTH-DEG': 246.29103245801, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23205389409, 'DECLINATION-DEG': 16.40847962944, 'DRA_COSDEC-DEG_PER_SEC': -0.08787583776, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477406366, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.647880349832, 4388.5327156128515, 4384.653406280399], 'PHASE_ANGLE-DEG': 92.40143136843, 'RANGE-KM': 1589.611563882144, 'RANGE_RATE-KM_PER_SEC': -2.130046007997, 'RIGHT_ASCENSION-DEG': 65.94855200354, 'SATELLITE_GCRS_KM': [-825.1767052308066, 5781.013431796676, 4833.692332856032], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.09947559568, 'AZIMUTH-DEG': 246.32313158886, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23210602609, 'DECLINATION-DEG': 16.43169215423, 'DRA_COSDEC-DEG_PER_SEC': -0.08792182654, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247741794, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.6798869494467, 4388.522089535163, 4384.653481552347], 'PHASE_ANGLE-DEG': 92.40641929534, 'RANGE-KM': 1589.398637700187, 'RANGE_RATE-KM_PER_SEC': -2.127662950167, 'RIGHT_ASCENSION-DEG': 65.9393867064, 'SATELLITE_GCRS_KM': [-825.1434580931245, 5780.550659962143, 4834.249918640943], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.10994217291, 'AZIMUTH-DEG': 246.35523800051, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23214876425, 'DECLINATION-DEG': 16.45490008458, 'DRA_COSDEC-DEG_PER_SEC': -0.08796429667, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477429514, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.7118805969512, 4388.511467498514, 4384.653556793845], 'PHASE_ANGLE-DEG': 92.41140729318, 'RANGE-KM': 1589.1860396937, 'RANGE_RATE-KM_PER_SEC': -2.125194502802, 'RIGHT_ASCENSION-DEG': 65.93021939081, 'SATELLITE_GCRS_KM': [-825.1102167897693, 5780.088021457637, 4834.807235864386], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.12040544298, 'AZIMUTH-DEG': 246.38737753301, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23219612521, 'DECLINATION-DEG': 16.47812209315, 'DRA_COSDEC-DEG_PER_SEC': -0.08800855677, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247744109, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.74388704159, 4388.50084095404, 4384.6536320654495], 'PHASE_ANGLE-DEG': 92.4163993748, 'RANGE-KM': 1588.973598858106, 'RANGE_RATE-KM_PER_SEC': -2.122766780826, 'RIGHT_ASCENSION-DEG': 65.92104267412, 'SATELLITE_GCRS_KM': [-825.0769545676039, 5779.625143945953, 4835.364733062228], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.14130515629, 'AZIMUTH-DEG': 246.45170426438, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23229534263, 'DECLINATION-DEG': 16.52457096216, 'DRA_COSDEC-DEG_PER_SEC': -0.08809888591, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247746424, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.807886823833, 4388.47959143953, 4384.653782577861], 'PHASE_ANGLE-DEG': 92.4263877525, 'RANGE-KM': 1588.549531107378, 'RANGE_RATE-KM_PER_SEC': -2.117952071381, 'RIGHT_ASCENSION-DEG': 65.90267577972, 'SATELLITE_GCRS_KM': [-825.0104208806898, 5778.699416646203, 4836.479370311101], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.15174157361, 'AZIMUTH-DEG': 246.4838914468, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23233783418, 'DECLINATION-DEG': 16.54779780748, 'DRA_COSDEC-DEG_PER_SEC': -0.08814138833, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247747581, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.8398801613998, 4388.468968469717, 4384.65385781867], 'PHASE_ANGLE-DEG': 92.43138404369, 'RANGE-KM': 1588.337904194985, 'RANGE_RATE-KM_PER_SEC': -2.115479651632, 'RIGHT_ASCENSION-DEG': 65.89348559743, 'SATELLITE_GCRS_KM': [-824.9771494229099, 5778.236566911306, 4837.036510384928], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.16217460781, 'AZIMUTH-DEG': 246.51611178274, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2323849708, 'DECLINATION-DEG': 16.57103871642, 'DRA_COSDEC-DEG_PER_SEC': -0.08818570631, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477487386, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.8718862961662, 4388.458340991635, 4384.653933089586], 'PHASE_ANGLE-DEG': 92.43638441568, 'RANGE-KM': 1588.126435236904, 'RANGE_RATE-KM_PER_SEC': -2.113047986012, 'RIGHT_ASCENSION-DEG': 65.8842859863, 'SATELLITE_GCRS_KM': [-824.9438570351265, 5777.773478097328, 4837.593830346105], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.1725958494, 'AZIMUTH-DEG': 246.54833935038, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23243671735, 'DECLINATION-DEG': 16.59427498575, 'DRA_COSDEC-DEG_PER_SEC': -0.0882318069, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247749896, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.9038794788012, 4388.4477175552265, 4384.65400833005], 'PHASE_ANGLE-DEG': 92.44138484402, 'RANGE-KM': 1587.915294460888, 'RANGE_RATE-KM_PER_SEC': -2.110658885757, 'RIGHT_ASCENSION-DEG': 65.87508434288, 'SATELLITE_GCRS_KM': [-824.9105705017686, 5777.310522769081, 4838.150881818848], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.19341967147, 'AZIMUTH-DEG': 246.61286803911, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23252600435, 'DECLINATION-DEG': 16.64077098169, 'DRA_COSDEC-DEG_PER_SEC': -0.08831871122, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477522106, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.9678784862715, 4388.426465707363, 4384.654158840741], 'PHASE_ANGLE-DEG': 92.45139391062, 'RANGE-KM': 1587.493657788442, 'RANGE_RATE-KM_PER_SEC': -2.105749044734, 'RIGHT_ASCENSION-DEG': 65.85666013378, 'SATELLITE_GCRS_KM': [-824.8439614258133, 5776.384267429141, 4839.265075977066], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.20382221381, 'AZIMUTH-DEG': 246.64516917594, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23257758407, 'DECLINATION-DEG': 16.66403070081, 'DRA_COSDEC-DEG_PER_SEC': -0.08836485345, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247753368, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1446.99988431094, 4388.415837295752, 4384.654234110965], 'PHASE_ANGLE-DEG': 92.45640254733, 'RANGE-KM': 1587.283162284064, 'RANGE_RATE-KM_PER_SEC': -2.10335564572, 'RIGHT_ASCENSION-DEG': 65.8474375542, 'SATELLITE_GCRS_KM': [-824.8106388777165, 5775.92096738289, 4839.822218617352], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.21421291176, 'AZIMUTH-DEG': 246.67747751094, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23261974986, 'DECLINATION-DEG': 16.68728575016, 'DRA_COSDEC-DEG_PER_SEC': -0.08840745918, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477545254, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.031877183793, 4388.405212926126, 4384.654309350741], 'PHASE_ANGLE-DEG': 92.46141123063, 'RANGE-KM': 1587.072994963226, 'RANGE_RATE-KM_PER_SEC': -2.10087784551, 'RIGHT_ASCENSION-DEG': 65.838212933, 'SATELLITE_GCRS_KM': [-824.7773221971066, 5775.45780092379, 4840.379092820816], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.23497544201, 'AZIMUTH-DEG': 246.74216776285, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23271793983, 'DECLINATION-DEG': 16.73381924572, 'DRA_COSDEC-DEG_PER_SEC': -0.08849803388, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477568407, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.0958755712604, 4388.3839592115555, 4384.654459860051], 'PHASE_ANGLE-DEG': 92.47143679109, 'RANGE-KM': 1586.653306770324, 'RANGE_RATE-KM_PER_SEC': -2.096044775177, 'RIGHT_ASCENSION-DEG': 65.81974270338, 'SATELLITE_GCRS_KM': [-824.7106528183564, 5774.53112328694, 4841.492932309332], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.24534723602, 'AZIMUTH-DEG': 246.77454969509, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23276464227, 'DECLINATION-DEG': 16.75709768429, 'DRA_COSDEC-DEG_PER_SEC': -0.08854249024, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477579983, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.1278810860008, 4388.373329866358, 4384.654535129586], 'PHASE_ANGLE-DEG': 92.47645366666, 'RANGE-KM': 1586.443786290735, 'RANGE_RATE-KM_PER_SEC': -2.093605428017, 'RIGHT_ASCENSION-DEG': 65.81049708099, 'SATELLITE_GCRS_KM': [-824.6773001145036, 5774.067612075241, 4842.04989754851], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.25570713386, 'AZIMUTH-DEG': 246.80693879112, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2328065574, 'DECLINATION-DEG': 16.7803714228, 'DRA_COSDEC-DEG_PER_SEC': -0.08858512771, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247759155, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.1598736488481, 4388.362704563587, 4384.654610368672], 'PHASE_ANGLE-DEG': 92.481470579, 'RANGE-KM': 1586.234593993999, 'RANGE_RATE-KM_PER_SEC': -2.091123681154, 'RIGHT_ASCENSION-DEG': 65.80124940764, 'SATELLITE_GCRS_KM': [-824.6439532917069, 5773.604234552011, 4842.606594402521], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.26606345737, 'AZIMUTH-DEG': 246.83936111796, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23285312557, 'DECLINATION-DEG': 16.80365918684, 'DRA_COSDEC-DEG_PER_SEC': -0.08862958967, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477603126, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.1918790084703, 4388.352074751651, 4384.654685637864], 'PHASE_ANGLE-DEG': 92.48649156423, 'RANGE-KM': 1586.025561614678, 'RANGE_RATE-KM_PER_SEC': -2.088682200989, 'RIGHT_ASCENSION-DEG': 65.79199223589, 'SATELLITE_GCRS_KM': [-824.6105855118776, 5773.140617783044, 4843.163470910574], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.27640785879, 'AZIMUTH-DEG': 246.87179059107, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23290431204, 'DECLINATION-DEG': 16.82694223558, 'DRA_COSDEC-DEG_PER_SEC': -0.08867584308, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.24776147, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.223871416452, 4388.341448982264, 4384.654760876605], 'PHASE_ANGLE-DEG': 92.49151258129, 'RANGE-KM': 1585.816857417862, 'RANGE_RATE-KM_PER_SEC': -2.086282805518, 'RIGHT_ASCENSION-DEG': 65.78273300851, 'SATELLITE_GCRS_KM': [-824.5772236199489, 5772.677134754027, 4843.720079058307], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.2867486475, 'AZIMUTH-DEG': 246.90425330995, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23294607075, 'DECLINATION-DEG': 16.85023930215, 'DRA_COSDEC-DEG_PER_SEC': -0.08871853873, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477626274, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.255876621043, 4388.330818703557, 4384.654836145452], 'PHASE_ANGLE-DEG': 92.49653766961, 'RANGE-KM': 1585.608313529868, 'RANGE_RATE-KM_PER_SEC': -2.083797289828, 'RIGHT_ASCENSION-DEG': 65.77346426871, 'SATELLITE_GCRS_KM': [-824.5438407654542, 5772.213412444205, 4844.276866815521], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.29707748818, 'AZIMUTH-DEG': 246.93672315736, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23299244758, 'DECLINATION-DEG': 16.87353163815, 'DRA_COSDEC-DEG_PER_SEC': -0.08876302578, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477637846, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.287868874054, 4388.320192467587, 4384.654911383849], 'PHASE_ANGLE-DEG': 92.50156278483, 'RANGE-KM': 1585.400097823753, 'RANGE_RATE-KM_PER_SEC': -2.081353860797, 'RIGHT_ASCENSION-DEG': 65.76419346857, 'SATELLITE_GCRS_KM': [-824.5104638051928, 5771.749823925881, 4844.83338623728], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.3074026777, 'AZIMUTH-DEG': 246.96922626519, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23303878531, 'DECLINATION-DEG': 16.89683798416, 'DRA_COSDEC-DEG_PER_SEC': -0.08880754506, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477649422, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.319873923609, 4388.309561722109, 4384.65498665235], 'PHASE_ANGLE-DEG': 92.50659196965, 'RANGE-KM': 1585.19204281852, 'RANGE_RATE-KM_PER_SEC': -2.078908472618, 'RIGHT_ASCENSION-DEG': 65.75491314201, 'SATELLITE_GCRS_KM': [-824.477065877209, 5771.28599609331, 4845.390085221959], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.36927983868, 'AZIMUTH-DEG': 247.16495782244, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23331599863, 'DECLINATION-DEG': 17.03697964536, 'DRA_COSDEC-DEG_PER_SEC': -0.08907535545, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477718983, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.5121858188998, 4388.24567825632, 4384.655438925821], 'PHASE_ANGLE-DEG': 92.53685461375, 'RANGE-KM': 1583.947026475714, 'RANGE_RATE-KM_PER_SEC': -2.064193981087, 'RIGHT_ASCENSION-DEG': 65.69902672346, 'SATELLITE_GCRS_KM': [-824.2762240346232, 5768.497813455301, 4848.734270482203], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.37954571234, 'AZIMUTH-DEG': 247.19758933377, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23336190972, 'DECLINATION-DEG': 17.06030894492, 'DRA_COSDEC-DEG_PER_SEC': -0.08911995677, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2477730555, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1447.5441774510819, 4388.23505015173, 4384.655514162837], 'PHASE_ANGLE-DEG': 92.54189607571, 'RANGE-KM': 1583.740771095861, 'RANGE_RATE-KM_PER_SEC': -2.061742754715, 'RIGHT_ASCENSION-DEG': 65.68970938605, 'SATELLITE_GCRS_KM': [-824.2427867386463, 5768.033802618748, 4849.290434350415], 'TLE-DATE': '2024-03-08 00:36:11'}"
