"{'ALTITUDE-DEG': 48.33513998784, 'AZIMUTH-DEG': 286.93832778658, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23007029649, 'DECLINATION-DEG': 40.89485165626, 'DRA_COSDEC-DEG_PER_SEC': -0.13858074317, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253065972, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1518.1975070025246, 4364.12794889517, 4384.821382261153], 'PHASE_ANGLE-DEG': 97.83123845571, 'RANGE-KM': 1528.728196351694, 'RANGE_RATE-KM_PER_SEC': 0.686816679068, 'RIGHT_ASCENSION-DEG': 51.82243861019, 'SATELLITE_GCRS_KM': [-803.9300863772578, 5272.531746561602, 5385.638293858494], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.4166247885, 'AZIMUTH-DEG': 252.17894429411, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30303195163, 'DECLINATION-DEG': 32.34600713501, 'DRA_COSDEC-DEG_PER_SEC': -0.08141596731, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231456007, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.0401701606095, 4496.804515771782, 4383.762014654696], 'PHASE_ANGLE-DEG': 82.83912135644, 'RANGE-KM': 1308.612222365771, 'RANGE_RATE-KM_PER_SEC': -0.898364477929, 'RIGHT_ASCENSION-DEG': 75.42267070437, 'SATELLITE_GCRS_KM': [-788.7861860540986, 5566.773430353091, 5083.909992359149], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.42729037593, 'AZIMUTH-DEG': 252.25015042007, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30305999236, 'DECLINATION-DEG': 32.37631808174, 'DRA_COSDEC-DEG_PER_SEC': -0.08146304677, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314571645, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.0729664570142, 4496.796658380403, 4383.762091670434], 'PHASE_ANGLE-DEG': 82.84480096673, 'RANGE-KM': 1308.522531749269, 'RANGE_RATE-KM_PER_SEC': -0.895086639015, 'RIGHT_ASCENSION-DEG': 75.41302761485, 'SATELLITE_GCRS_KM': [-788.7513067539771, 5566.286813250766, 5084.4468128332655], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.43791886241, 'AZIMUTH-DEG': 252.32139524938, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30308787057, 'DECLINATION-DEG': 32.4066196314, 'DRA_COSDEC-DEG_PER_SEC': -0.08151012737, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231458322, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.1057495037335, 4496.788803910626, 4383.762168655067], 'PHASE_ANGLE-DEG': 82.85048206333, 'RANGE-KM': 1308.433204897102, 'RANGE_RATE-KM_PER_SEC': -0.891809442877, 'RIGHT_ASCENSION-DEG': 75.40337959688, 'SATELLITE_GCRS_KM': [-788.7164342774387, 5565.800341032565, 5084.983370805525], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.44851874035, 'AZIMUTH-DEG': 252.39273600121, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30311560864, 'DECLINATION-DEG': 32.43693615649, 'DRA_COSDEC-DEG_PER_SEC': -0.08155724703, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.23145948, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.138545685642, 4496.780946040917, 4383.762245670558], 'PHASE_ANGLE-DEG': 82.8561692153, 'RANGE-KM': 1308.34416998368, 'RANGE_RATE-KM_PER_SEC': -0.888530254359, 'RIGHT_ASCENSION-DEG': 75.39371887415, 'SATELLITE_GCRS_KM': [-788.6815405584701, 5565.3136221748455, 5085.520098109674], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.45908142051, 'AZIMUTH-DEG': 252.46411515961, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30314318406, 'DECLINATION-DEG': 32.46724325206, 'DRA_COSDEC-DEG_PER_SEC': -0.08160436784, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314606365, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.1713286178076, 4496.773091093028, 4383.76232265494], 'PHASE_ANGLE-DEG': 82.86185784405, 'RANGE-KM': 1308.255498705243, 'RANGE_RATE-KM_PER_SEC': -0.885251713802, 'RIGHT_ASCENSION-DEG': 75.38405320746, 'SATELLITE_GCRS_KM': [-788.6466536695879, 5564.827048250202, 5086.056562940589], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.46961534247, 'AZIMUTH-DEG': 252.53559004944, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30317061891, 'DECLINATION-DEG': 32.4975652949, 'DRA_COSDEC-DEG_PER_SEC': -0.08165152773, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231461794, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.2041246850113, 4496.765232745035, 4383.762399670179], 'PHASE_ANGLE-DEG': 82.86755252468, 'RANGE-KM': 1308.167119763834, 'RANGE_RATE-KM_PER_SEC': -0.881971185005, 'RIGHT_ASCENSION-DEG': 75.37437480628, 'SATELLITE_GCRS_KM': [-788.611745533201, 5564.340227655194, 5086.593197054812], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.48011197021, 'AZIMUTH-DEG': 252.60710304483, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30319789095, 'DECLINATION-DEG': 32.52787787563, 'DRA_COSDEC-DEG_PER_SEC': -0.08169868877, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314629513, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.236907502717, 4496.757377319011, 4383.762476654313], 'PHASE_ANGLE-DEG': 82.87324867252, 'RANGE-KM': 1308.079104327456, 'RANGE_RATE-KM_PER_SEC': -0.878691309273, 'RIGHT_ASCENSION-DEG': 75.36469144559, 'SATELLITE_GCRS_KM': [-788.5768442335062, 5563.853552043664, 5087.129568722842], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.4905796904, 'AZIMUTH-DEG': 252.67871157651, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30322502201, 'DECLINATION-DEG': 32.55820537556, 'DRA_COSDEC-DEG_PER_SEC': -0.0817458889, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231464109, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.2697034553112, 4496.749518492717, 4383.7625536693], 'PHASE_ANGLE-DEG': 82.87895086873, 'RANGE-KM': 1307.991381625084, 'RANGE_RATE-KM_PER_SEC': -0.87540944935, 'RIGHT_ASCENSION-DEG': 75.35499532055, 'SATELLITE_GCRS_KM': [-788.5419216810678, 5563.366629728607, 5087.666109628154], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.50101002043, 'AZIMUTH-DEG': 252.75035790884, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30325199013, 'DECLINATION-DEG': 32.58852338082, 'DRA_COSDEC-DEG_PER_SEC': -0.08179309017, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231465266, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.302486158449, 4496.741662588582, 4383.762630653186], 'PHASE_ANGLE-DEG': 82.88465452258, 'RANGE-KM': 1307.904022296652, 'RANGE_RATE-KM_PER_SEC': -0.872128247789, 'RIGHT_ASCENSION-DEG': 75.34529422035, 'SATELLITE_GCRS_KM': [-788.5070059713664, 5562.879852446616, 5088.202388115281], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.51141129376, 'AZIMUTH-DEG': 252.82209957751, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30327881684, 'DECLINATION-DEG': 32.61885627696, 'DRA_COSDEC-DEG_PER_SEC': -0.08184033056, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314664237, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.3352819964243, 4496.733803283985, 4383.762707667925], 'PHASE_ANGLE-DEG': 82.8903642212, 'RANGE-KM': 1307.816956098818, 'RANGE_RATE-KM_PER_SEC': -0.868845066, 'RIGHT_ASCENSION-DEG': 75.3355803259, 'SATELLITE_GCRS_KM': [-788.472069004093, 5562.392828430227, 5088.738835791098], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.52177508146, 'AZIMUTH-DEG': 252.89387873787, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30330548047, 'DECLINATION-DEG': 32.64917964585, 'DRA_COSDEC-DEG_PER_SEC': -0.08188757207, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231467581, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.3680645848858, 4496.725946901765, 4383.76278465156], 'PHASE_ANGLE-DEG': 82.89607536786, 'RANGE-KM': 1307.730253142594, 'RANGE_RATE-KM_PER_SEC': -0.86556254791, 'RIGHT_ASCENSION-DEG': 75.32586144063, 'SATELLITE_GCRS_KM': [-788.4371388860983, 5561.905949496421, 5089.275021076745], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.53210966361, 'AZIMUTH-DEG': 252.96575303051, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30333200228, 'DECLINATION-DEG': 32.67951787735, 'DRA_COSDEC-DEG_PER_SEC': -0.08193485274, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314687385, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.400860308338, 4496.718087118846, 4383.762861666049], 'PHASE_ANGLE-DEG': 82.90179255571, 'RANGE-KM': 1307.643843712574, 'RANGE_RATE-KM_PER_SEC': -0.862278053666, 'RIGHT_ASCENSION-DEG': 75.31612973104, 'SATELLITE_GCRS_KM': [-788.4021875050685, 5561.418823795412, 5089.811375504717], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.54240666513, 'AZIMUTH-DEG': 253.03766450167, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30335836085, 'DECLINATION-DEG': 32.70984654891, 'DRA_COSDEC-DEG_PER_SEC': -0.08198213452, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314698957, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.4336427822182, 4496.71023025852, 4383.762938649434], 'PHASE_ANGLE-DEG': 82.90751118192, 'RANGE-KM': 1307.557797391031, 'RANGE_RATE-KM_PER_SEC': -0.858994228227, 'RIGHT_ASCENSION-DEG': 75.30639301491, 'SATELLITE_GCRS_KM': [-788.3672429799387, 5560.931843227645, 5090.347467569277], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.55267431255, 'AZIMUTH-DEG': 253.10967089641, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30338457721, 'DECLINATION-DEG': 32.74019005469, 'DRA_COSDEC-DEG_PER_SEC': -0.08202945547, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314710533, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.46643839094, 4496.702369997325, 4383.763015663673], 'PHASE_ANGLE-DEG': 82.91323584568, 'RANGE-KM': 1307.472044990438, 'RANGE_RATE-KM_PER_SEC': -0.855708430881, 'RIGHT_ASCENSION-DEG': 75.29664344437, 'SATELLITE_GCRS_KM': [-788.3322771866194, 5560.444615860697, 5090.883728728844], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.56290428482, 'AZIMUTH-DEG': 253.18171415268, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30341063014, 'DECLINATION-DEG': 32.77052396788, 'DRA_COSDEC-DEG_PER_SEC': -0.08207677752, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314722105, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.4992207503315, 4496.694512658871, 4383.763092646808], 'PHASE_ANGLE-DEG': 82.91896193813, 'RANGE-KM': 1307.386655563981, 'RANGE_RATE-KM_PER_SEC': -0.852423307383, 'RIGHT_ASCENSION-DEG': 75.28688885148, 'SATELLITE_GCRS_KM': [-788.2973182557255, 5559.957533676223, 5091.41972755333], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.57310475472, 'AZIMUTH-DEG': 253.25385211934, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30343654052, 'DECLINATION-DEG': 32.80087268681, 'DRA_COSDEC-DEG_PER_SEC': -0.08212413878, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231473368, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.5320162444123, 4496.686651919381, 4383.763169660797], 'PHASE_ANGLE-DEG': 82.92469406445, 'RANGE-KM': 1307.30156045245, 'RANGE_RATE-KM_PER_SEC': -0.849136216303, 'RIGHT_ASCENSION-DEG': 75.27712137397, 'SATELLITE_GCRS_KM': [-788.2623380515026, 5559.47020466088, 5091.955895425192], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.58326745545, 'AZIMUTH-DEG': 253.32602662639, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30346228732, 'DECLINATION-DEG': 32.83121178044, 'DRA_COSDEC-DEG_PER_SEC': -0.08217150113, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314745253, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.564798489208, 4496.6787941028215, 4383.763246643682], 'PHASE_ANGLE-DEG': 82.93042760977, 'RANGE-KM': 1307.216828179872, 'RANGE_RATE-KM_PER_SEC': -0.845849804317, 'RIGHT_ASCENSION-DEG': 75.26734885826, 'SATELLITE_GCRS_KM': [-788.2273647157734, 5558.98302087787, 5092.491800989695], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.59340050585, 'AZIMUTH-DEG': 253.39829562617, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30348789112, 'DECLINATION-DEG': 32.86156565125, 'DRA_COSDEC-DEG_PER_SEC': -0.08221890271, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231475683, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.597593868644, 4496.6709328850375, 4383.763323657422], 'PHASE_ANGLE-DEG': 82.93616718521, 'RANGE-KM': 1307.132390615266, 'RANGE_RATE-KM_PER_SEC': -0.842561428695, 'RIGHT_ASCENSION-DEG': 75.25756342763, 'SATELLITE_GCRS_KM': [-788.1923701018045, 5558.495590232, 5093.027875554239], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.60349569358, 'AZIMUTH-DEG': 253.47060084119, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30351333121, 'DECLINATION-DEG': 32.89190986406, 'DRA_COSDEC-DEG_PER_SEC': -0.08226630537, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.23147684, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.6303759987368, 4496.6630745904, 4383.763400640057], 'PHASE_ANGLE-DEG': 82.94190816991, 'RANGE-KM': 1307.048315753134, 'RANGE_RATE-KM_PER_SEC': -0.839273737471, 'RIGHT_ASCENSION-DEG': 75.24777294292, 'SATELLITE_GCRS_KM': [-788.1573823628754, 5558.008304867973, 5093.563687839467], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.6135610833, 'AZIMUTH-DEG': 253.54300032671, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30353862792, 'DECLINATION-DEG': 32.92226882536, 'DRA_COSDEC-DEG_PER_SEC': -0.08231374729, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314779977, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.663171263622, 4496.655212894297, 4383.763477653547], 'PHASE_ANGLE-DEG': 82.94765518099, 'RANGE-KM': 1306.964535991536, 'RANGE_RATE-KM_PER_SEC': -0.835984086886, 'RIGHT_ASCENSION-DEG': 75.23796951287, 'SATELLITE_GCRS_KM': [-788.1223733403489, 5557.52077260974, 5094.099669076762], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.62358851736, 'AZIMUTH-DEG': 253.61543569828, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30356376075, 'DECLINATION-DEG': 32.95261809594, 'DRA_COSDEC-DEG_PER_SEC': -0.08236119028, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231479155, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.695953279105, 4496.647354121559, 4383.7635546359315], 'PHASE_ANGLE-DEG': 82.95340359156, 'RANGE-KM': 1306.881118794832, 'RANGE_RATE-KM_PER_SEC': -0.83269512577, 'RIGHT_ASCENSION-DEG': 75.22816101278, 'SATELLITE_GCRS_KM': [-788.087371199381, 5557.033385682548, 5094.635388063126], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.6335860061, 'AZIMUTH-DEG': 253.68796511369, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30358874981, 'DECLINATION-DEG': 32.9829820863, 'DRA_COSDEC-DEG_PER_SEC': -0.08240867253, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314803125, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.728748429229, 4496.63949194719, 4383.763631649171], 'PHASE_ANGLE-DEG': 82.9591580247, 'RANGE-KM': 1306.797997090075, 'RANGE_RATE-KM_PER_SEC': -0.829404209585, 'RIGHT_ASCENSION-DEG': 75.21833953687, 'SATELLITE_GCRS_KM': [-788.0523477696582, 5556.545751829218, 5095.171275954203], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.64354544667, 'AZIMUTH-DEG': 253.76053008169, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30361357486, 'DECLINATION-DEG': 33.0133363531, 'DRA_COSDEC-DEG_PER_SEC': -0.08245615587, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.23148147, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.7615303301952, 4496.631632696331, 4383.763708631306], 'PHASE_ANGLE-DEG': 82.96491384753, 'RANGE-KM': 1306.715237811997, 'RANGE_RATE-KM_PER_SEC': -0.826113988085, 'RIGHT_ASCENSION-DEG': 75.20851297491, 'SATELLITE_GCRS_KM': [-788.0173312281186, 5556.058263357566, 5095.706901621163], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.65347479495, 'AZIMUTH-DEG': 253.83318886245, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30363825574, 'DECLINATION-DEG': 33.04370531091, 'DRA_COSDEC-DEG_PER_SEC': -0.0825036785, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231482628, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.7943253656529, 4496.623770043672, 4383.763785644296], 'PHASE_ANGLE-DEG': 82.97067568912, 'RANGE-KM': 1306.632774416368, 'RANGE_RATE-KM_PER_SEC': -0.822821815699, 'RIGHT_ASCENSION-DEG': 75.19867340654, 'SATELLITE_GCRS_KM': [-787.9822933925104, 5555.570527927299, 5096.2426961461015], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.66336600309, 'AZIMUTH-DEG': 253.90588285838, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30366277245, 'DECLINATION-DEG': 33.07406451234, 'DRA_COSDEC-DEG_PER_SEC': -0.0825512022, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314837845, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.8271071519969, 4496.615910314715, 4383.763862626181], 'PHASE_ANGLE-DEG': 82.97643891053, 'RANGE-KM': 1306.55067330798, 'RANGE_RATE-KM_PER_SEC': -0.819530343233, 'RIGHT_ASCENSION-DEG': 75.18882873605, 'SATELLITE_GCRS_KM': [-787.9472624513993, 5555.082937928506, 5096.77822847468], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.67322697231, 'AZIMUTH-DEG': 253.97867043139, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.3036871446, 'DECLINATION-DEG': 33.10443837593, 'DRA_COSDEC-DEG_PER_SEC': -0.08259876522, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231484942, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.8599020727825, 4496.608047183767, 4383.763939638922], 'PHASE_ANGLE-DEG': 82.9822081468, 'RANGE-KM': 1306.468868471674, 'RANGE_RATE-KM_PER_SEC': -0.816236924016, 'RIGHT_ASCENSION-DEG': 75.17897102847, 'SATELLITE_GCRS_KM': [-787.9122102112941, 5554.595100938845, 5097.313929614214], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.68304970997, 'AZIMUTH-DEG': 254.05149287805, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30371135244, 'DECLINATION-DEG': 33.13480245028, 'DRA_COSDEC-DEG_PER_SEC': -0.08264632929, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314860993, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.892683744393, 4496.600186976741, 4383.764016620558], 'PHASE_ANGLE-DEG': 82.9879787531, 'RANGE-KM': 1306.387425782158, 'RANGE_RATE-KM_PER_SEC': -0.812944210052, 'RIGHT_ASCENSION-DEG': 75.16910820264, 'SATELLITE_GCRS_KM': [-787.8771648720178, 5554.107409430771, 5097.849368584829], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.69284206239, 'AZIMUTH-DEG': 254.1244086615, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.3037354153, 'DECLINATION-DEG': 33.1651811578, 'DRA_COSDEC-DEG_PER_SEC': -0.08269393271, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.231487257, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.925478550599, 4496.592323367482, 4383.764093633048], 'PHASE_ANGLE-DEG': 82.99375537034, 'RANGE-KM': 1306.306279753813, 'RANGE_RATE-KM_PER_SEC': -0.809649553478, 'RIGHT_ASCENSION-DEG': 75.15923230894, 'SATELLITE_GCRS_KM': [-787.8420982284958, 5553.619470900199, 5098.384976318717], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.70260001064, 'AZIMUTH-DEG': 254.19738834212, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.3037593233, 'DECLINATION-DEG': 33.19556226457, 'DRA_COSDEC-DEG_PER_SEC': -0.08274155633, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314884146, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.9582732993492, 4496.5844595190565, 4383.764170645413], 'PHASE_ANGLE-DEG': 82.99953567357, 'RANGE-KM': 1306.225463288215, 'RANGE_RATE-KM_PER_SEC': -0.806354281762, 'RIGHT_ASCENSION-DEG': 75.14934730273, 'SATELLITE_GCRS_KM': [-787.807024382496, 5553.1314815957985, 5098.920537332876], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.71231959125, 'AZIMUTH-DEG': 254.27040237664, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.3037830668, 'DECLINATION-DEG': 33.2259335328, 'DRA_COSDEC-DEG_PER_SEC': -0.082789181, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314895717, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1067.9910547989912, 4496.576598594841, 4383.764247626673], 'PHASE_ANGLE-DEG': 83.005317332, 'RANGE-KM': 1306.145008756524, 'RANGE_RATE-KM_PER_SEC': -0.80305972311, 'RIGHT_ASCENSION-DEG': 75.13945715395, 'SATELLITE_GCRS_KM': [-787.771957446796, 5552.643637846787, 5099.455836220765], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 65.72200856785, 'AZIMUTH-DEG': 254.34350937894, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.30380666473, 'DECLINATION-DEG': 33.25631939063, 'DRA_COSDEC-DEG_PER_SEC': -0.08283684506, 'ILLUMINATED': True, 'JULIAN_DATE': 2460370.2314907294, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1068.0238494331506, 4496.568734268108, 4383.764324638787], 'PHASE_ANGLE-DEG': 83.01110499538, 'RANGE-KM': 1306.06485146782, 'RANGE_RATE-KM_PER_SEC': -0.799763228228, 'RIGHT_ASCENSION-DEG': 75.12955389097, 'SATELLITE_GCRS_KM': [-787.7368691993905, 5552.1555470276935, 5099.991303800536], 'TLE-DATE': '2024-03-08 00:36:11'}"
