"{'ALTITUDE-DEG': 56.10179115655, 'AZIMUTH-DEG': 116.34534074364, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27414219485, 'DECLINATION-DEG': 23.26755803984, 'DRA_COSDEC-DEG_PER_SEC': 0.08478041819, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20371066, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-109.65570843869496, 4622.497193704873, 4381.516894721358], 'PHASE_ANGLE-DEG': 37.08170414017, 'RANGE-KM': 1408.051039451366, 'RANGE_RATE-KM_PER_SEC': -1.770009138515, 'RIGHT_ASCENSION-DEG': 124.37635523643, 'SATELLITE_GCRS_KM': [-840.0195155166978, 5690.111491010921, 4937.732816102907], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 79.55905408644, 'AZIMUTH-DEG': 237.80354314913, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.3356459931, 'DECLINATION-DEG': 37.54865911519, 'DRA_COSDEC-DEG_PER_SEC': 0.03703210253, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589317014, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.68132803420568, -4617.487742031855, 4382.1511177354205], 'PHASE_ANGLE-DEG': 67.84411117212, 'RANGE-KM': 1226.127478865822, 'RANGE_RATE-KM_PER_SEC': 0.60389315851, 'RIGHT_ASCENSION-DEG': 255.9774559713, 'SATELLITE_GCRS_KM': [-465.22909238338053, -5560.637148292404, 5129.3960860090965], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.54036006474, 'AZIMUTH-DEG': 237.6487016828, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33561781821, 'DECLINATION-DEG': 37.51508887024, 'DRA_COSDEC-DEG_PER_SEC': 0.03700797516, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558932859, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.64764907429478, -4617.4894922165095, 4382.151038642614], 'PHASE_ANGLE-DEG': 67.82866123558, 'RANGE-KM': 1226.188059173804, 'RANGE_RATE-KM_PER_SEC': 0.607469055647, 'RIGHT_ASCENSION-DEG': 255.98212503929, 'SATELLITE_GCRS_KM': [-465.2362043397702, -5561.1293303681205, 5128.8631953278655], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.52160025942, 'AZIMUTH-DEG': 237.49448588699, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33558947414, 'DECLINATION-DEG': 37.48153495458, 'DRA_COSDEC-DEG_PER_SEC': 0.03698387253, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558934016, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.61398364919785, -4617.491241451651, 4382.150959581585], 'PHASE_ANGLE-DEG': 67.81322496223, 'RANGE-KM': 1226.248972532408, 'RANGE_RATE-KM_PER_SEC': 0.611042979367, 'RIGHT_ASCENSION-DEG': 255.98678709196, 'SATELLITE_GCRS_KM': [-465.24330918400136, -5561.621263639817, 5128.330472023305], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.50276000464, 'AZIMUTH-DEG': 237.34077081171, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33556768269, 'DECLINATION-DEG': 37.44797038111, 'DRA_COSDEC-DEG_PER_SEC': 0.0369605106, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558935174, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.5803046638729, -4617.492991145121, 4382.150880488703], 'PHASE_ANGLE-DEG': 67.79778994111, 'RANGE-KM': 1226.310267912799, 'RANGE_RATE-KM_PER_SEC': 0.614630029632, 'RIGHT_ASCENSION-DEG': 255.99144588974, 'SATELLITE_GCRS_KM': [-465.2504126341698, -5562.113344025102, 5127.797487349165], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.48385488855, 'AZIMUTH-DEG': 237.18767926282, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33553223346, 'DECLINATION-DEG': 37.41442217073, 'DRA_COSDEC-DEG_PER_SEC': 0.03693570263, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558936331, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.5466392131637, -4617.494739889285, 4382.150801427595], 'PHASE_ANGLE-DEG': 67.78236860234, 'RANGE-KM': 1226.371895948549, 'RANGE_RATE-KM_PER_SEC': 0.618190647714, 'RIGHT_ASCENSION-DEG': 255.99609769289, 'SATELLITE_GCRS_KM': [-465.25750897508703, -5562.605175638294, 5127.264670099239], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.46487012564, 'AZIMUTH-DEG': 237.03508714273, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33550333693, 'DECLINATION-DEG': 37.3808633409, 'DRA_COSDEC-DEG_PER_SEC': 0.03691163533, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589374886, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.51296020232252, -4617.496489091573, 4382.1507223346325], 'PHASE_ANGLE-DEG': 67.76694854693, 'RANGE-KM': 1226.433906185426, 'RANGE_RATE-KM_PER_SEC': 0.621764385788, 'RIGHT_ASCENSION-DEG': 256.00074625356, 'SATELLITE_GCRS_KM': [-465.2646039184022, -5563.097154315225, 5126.731591451606], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.44582141753, 'AZIMUTH-DEG': 236.88311630256, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33547427198, 'DECLINATION-DEG': 37.34732090789, 'DRA_COSDEC-DEG_PER_SEC': 0.03688759267, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589386453, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.4792947261161, -4617.498237344753, 4382.150643273447], 'PHASE_ANGLE-DEG': 67.75154219295, 'RANGE-KM': 1226.496248681276, 'RANGE_RATE-KM_PER_SEC': 0.625336139153, 'RIGHT_ASCENSION-DEG': 256.00538784019, 'SATELLITE_GCRS_KM': [-465.2716917557508, -5563.5888842519225, 5126.198680275781], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.42669386032, 'AZIMUTH-DEG': 236.73164349633, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33544501533, 'DECLINATION-DEG': 37.31376789378, 'DRA_COSDEC-DEG_PER_SEC': 0.03686355531, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558939803, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.4456156897646, -4617.499986055861, 4382.150564180405], 'PHASE_ANGLE-DEG': 67.73613715341, 'RANGE-KM': 1226.558973556298, 'RANGE_RATE-KM_PER_SEC': 0.628908779408, 'RIGHT_ASCENSION-DEG': 256.01002619666, 'SATELLITE_GCRS_KM': [-465.2787781921854, -5564.0807612022645, 5125.665507674355], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.40750326767, 'AZIMUTH-DEG': 236.58078962508, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33541559065, 'DECLINATION-DEG': 37.28023131014, 'DRA_COSDEC-DEG_PER_SEC': 0.03683954254, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589409606, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.4119501881682, -4617.5017338180505, 4382.150485119141], 'PHASE_ANGLE-DEG': 67.72074583424, 'RANGE-KM': 1226.622030292802, 'RANGE_RATE-KM_PER_SEC': 0.632479429325, 'RIGHT_ASCENSION-DEG': 256.01465759961, 'SATELLITE_GCRS_KM': [-465.28585752607603, -5564.5723894443845, 5125.132502592163], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.38823461863, 'AZIMUTH-DEG': 236.43043229324, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33539272707, 'DECLINATION-DEG': 37.24668418372, 'DRA_COSDEC-DEG_PER_SEC': 0.03681628381, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558942118, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.37827112621778, -4617.503482037982, 4382.150406026022], 'PHASE_ANGLE-DEG': 67.70535586055, 'RANGE-KM': 1226.685469585195, 'RANGE_RATE-KM_PER_SEC': 0.636063892296, 'RIGHT_ASCENSION-DEG': 256.0192857847, 'SATELLITE_GCRS_KM': [-465.29293545500906, -5565.064164650416, 5124.5992360561695], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.36890383747, 'AZIMUTH-DEG': 236.28069145709, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33535619042, 'DECLINATION-DEG': 37.21315352135, 'DRA_COSDEC-DEG_PER_SEC': 0.0367915521, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589432754, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.34460559913538, -4617.50522930919, 4382.150326964679], 'PHASE_ANGLE-DEG': 67.68997962611, 'RANGE-KM': 1226.749240340416, 'RANGE_RATE-KM_PER_SEC': 0.639620493882, 'RIGHT_ASCENSION-DEG': 256.02390703669, 'SATELLITE_GCRS_KM': [-465.3000062849259, -5565.555691179863, 5124.066137087224], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.34949578746, 'AZIMUTH-DEG': 236.13144557016, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33532621497, 'DECLINATION-DEG': 37.17961235452, 'DRA_COSDEC-DEG_PER_SEC': 0.03676757439, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558944433, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.3109265117955, -4617.506977037931, 4382.150247871482], 'PHASE_ANGLE-DEG': 67.67460476811, 'RANGE-KM': 1226.813393826968, 'RANGE_RATE-KM_PER_SEC': 0.643190902038, 'RIGHT_ASCENSION-DEG': 256.02852508304, 'SATELLITE_GCRS_KM': [-465.3070757065861, -5566.047364623284, 5123.53277663642], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.33002650205, 'AZIMUTH-DEG': 235.98281364881, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33529607225, 'DECLINATION-DEG': 37.14608768522, 'DRA_COSDEC-DEG_PER_SEC': 0.0367436212, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.55894559, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.27726095912993, -4617.508723818159, 4382.150168810061], 'PHASE_ANGLE-DEG': 67.65924366812, 'RANGE-KM': 1226.877878376598, 'RANGE_RATE-KM_PER_SEC': 0.646759308596, 'RIGHT_ASCENSION-DEG': 256.03313621664, 'SATELLITE_GCRS_KM': [-465.31413803215065, -5566.538789422214, 5122.999583800065], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.31048073005, 'AZIMUTH-DEG': 235.83467499437, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33527247632, 'DECLINATION-DEG': 37.11255254976, 'DRA_COSDEC-DEG_PER_SEC': 0.03672040386, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558946748, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.24358184630375, -4617.510471055722, 4382.150089716785], 'PHASE_ANGLE-DEG': 67.64388397548, 'RANGE-KM': 1226.942745831667, 'RANGE_RATE-KM_PER_SEC': 0.650341527489, 'RIGHT_ASCENSION-DEG': 256.03774415678, 'SATELLITE_GCRS_KM': [-465.32119894602, -5567.030361085157, 5122.466129453836], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.29087461271, 'AZIMUTH-DEG': 235.68714768858, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33523523712, 'DECLINATION-DEG': 37.07903394525, 'DRA_COSDEC-DEG_PER_SEC': 0.03669574972, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558947905, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.20991626816632, -4617.512217344964, 4382.150010655286], 'PHASE_ANGLE-DEG': 67.62853805955, 'RANGE-KM': 1227.007943948902, 'RANGE_RATE-KM_PER_SEC': 0.653895849189, 'RIGHT_ASCENSION-DEG': 256.04234520445, 'SATELLITE_GCRS_KM': [-465.3282527668511, -5567.521684135561, 5121.932842769577], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.27119278564, 'AZIMUTH-DEG': 235.54011187894, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33520454479, 'DECLINATION-DEG': 37.04550491285, 'DRA_COSDEC-DEG_PER_SEC': 0.03667183142, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589490626, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.17623712986273, -4617.513964091342, 4382.149931561931], 'PHASE_ANGLE-DEG': 67.6131935818, 'RANGE-KM': 1227.073525144416, 'RANGE_RATE-KM_PER_SEC': 0.657463976705, 'RIGHT_ASCENSION-DEG': 256.04694307075, 'SATELLITE_GCRS_KM': [-465.33530517267343, -5568.013153999935, 5121.399294547518], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.25145149647, 'AZIMUTH-DEG': 235.39368471791, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33518042221, 'DECLINATION-DEG': 37.01199244474, 'DRA_COSDEC-DEG_PER_SEC': 0.03664866675, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.55895022, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.14257152636316, -4617.515709889593, 4382.1498525003535], 'PHASE_ANGLE-DEG': 67.59786289931, 'RANGE-KM': 1227.139436600141, 'RANGE_RATE-KM_PER_SEC': 0.661043251767, 'RIGHT_ASCENSION-DEG': 256.05153406476, 'SATELLITE_GCRS_KM': [-465.3423504891176, -5568.504375283758, 5120.865914034874], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.23163526896, 'AZIMUTH-DEG': 235.24774719722, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33514263596, 'DECLINATION-DEG': 36.978469587, 'DRA_COSDEC-DEG_PER_SEC': 0.03662404883, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589513774, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.1088923624838, -4617.517456144795, 4382.14977340692], 'PHASE_ANGLE-DEG': 67.58253368583, 'RANGE-KM': 1227.205731305608, 'RANGE_RATE-KM_PER_SEC': 0.664597060511, 'RIGHT_ASCENSION-DEG': 256.05612188948, 'SATELLITE_GCRS_KM': [-465.3493943863898, -5568.995743331583, 5120.332271956507], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.21176045572, 'AZIMUTH-DEG': 235.10241554559, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33511141983, 'DECLINATION-DEG': 36.9449633268, 'DRA_COSDEC-DEG_PER_SEC': 0.0366001845, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589525346, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.0752267335334, -4617.51920145206, 4382.149694345265], 'PHASE_ANGLE-DEG': 67.56721828608, 'RANGE-KM': 1227.272355868183, 'RANGE_RATE-KM_PER_SEC': 0.668162011239, 'RIGHT_ASCENSION-DEG': 256.06070286199, 'SATELLITE_GCRS_KM': [-465.3564311978244, -5569.486862830798, 5119.798797635054], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.1918114699, 'AZIMUTH-DEG': 234.95757159705, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33508675952, 'DECLINATION-DEG': 36.91144671521, 'DRA_COSDEC-DEG_PER_SEC': 0.0365770692, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558953692, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.04154754429015, -4617.520947216071, 4382.149615251753], 'PHASE_ANGLE-DEG': 67.55190438606, 'RANGE-KM': 1227.339363850706, 'RANGE_RATE-KM_PER_SEC': 0.671741460109, 'RIGHT_ASCENSION-DEG': 256.06528067723, 'SATELLITE_GCRS_KM': [-465.363466586525, -5569.978129044084, 5119.265061719863], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.17180476774, 'AZIMUTH-DEG': 234.81333066208, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33504843968, 'DECLINATION-DEG': 36.87794673435, 'DRA_COSDEC-DEG_PER_SEC': 0.0365524905, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589548494, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-229.00788188978277, -4617.522692032356, 4382.149536190017], 'PHASE_ANGLE-DEG': 67.53660431815, 'RANGE-KM': 1227.406701286124, 'RANGE_RATE-KM_PER_SEC': 0.675291584415, 'RIGHT_ASCENSION-DEG': 256.06985166028, 'SATELLITE_GCRS_KM': [-465.3704948925565, -5570.469146740729, 5118.731493609093], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.15172465307, 'AZIMUTH-DEG': 234.66957541492, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33501667575, 'DECLINATION-DEG': 36.8444364403, 'DRA_COSDEC-DEG_PER_SEC': 0.03652866081, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558956007, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.9742026750869, -4617.524437305184, 4382.14945709643], 'PHASE_ANGLE-DEG': 67.52130578064, 'RANGE-KM': 1227.474422310432, 'RANGE_RATE-KM_PER_SEC': 0.678856200372, 'RIGHT_ASCENSION-DEG': 256.07441949799, 'SATELLITE_GCRS_KM': [-465.3775217726819, -5570.960311101457, 5118.197663876595], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.13158768442, 'AZIMUTH-DEG': 234.52642025337, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33499149161, 'DECLINATION-DEG': 36.81094281008, 'DRA_COSDEC-DEG_PER_SEC': 0.0365055978, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558957164, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.94053699513475, -4617.526181630482, 4382.149378034617], 'PHASE_ANGLE-DEG': 67.50602109352, 'RANGE-KM': 1227.542472382286, 'RANGE_RATE-KM_PER_SEC': 0.682432652292, 'RIGHT_ASCENSION-DEG': 256.07898052347, 'SATELLITE_GCRS_KM': [-465.38454157317506, -5571.451226977581, 5117.664001995991], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.11137805754, 'AZIMUTH-DEG': 234.38374868961, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33495935792, 'DECLINATION-DEG': 36.77743890486, 'DRA_COSDEC-DEG_PER_SEC': 0.03648178105, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558958322, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.90685775498935, -4617.527926412127, 4382.149298940948], 'PHASE_ANGLE-DEG': 67.49073796741, 'RANGE-KM': 1227.610906210644, 'RANGE_RATE-KM_PER_SEC': 0.685995870529, 'RIGHT_ASCENSION-DEG': 256.08353841549, 'SATELLITE_GCRS_KM': [-465.39155994421225, -5571.942289467852, 5117.130078465637], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.09111243192, 'AZIMUTH-DEG': 234.24167421457, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33492034134, 'DECLINATION-DEG': 36.7439516965, 'DRA_COSDEC-DEG_PER_SEC': 0.03645727907, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558959479, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.873192049704, -4617.529670246433, 4382.149219879057], 'PHASE_ANGLE-DEG': 67.47546870987, 'RANGE-KM': 1227.679668680088, 'RANGE_RATE-KM_PER_SEC': 0.689543594647, 'RIGHT_ASCENSION-DEG': 256.08808951514, 'SATELLITE_GCRS_KM': [-465.3985712390414, -5572.4331035053765, 5116.596322834787], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.0707748965, 'AZIMUTH-DEG': 234.10008117587, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33488786552, 'DECLINATION-DEG': 36.71045425132, 'DRA_COSDEC-DEG_PER_SEC': 0.03643350813, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589606366, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.83951278401142, -4617.531414536897, 4382.149140785311], 'PHASE_ANGLE-DEG': 67.4602010439, 'RANGE-KM': 1227.74881507234, 'RANGE_RATE-KM_PER_SEC': 0.693105809371, 'RIGHT_ASCENSION-DEG': 256.09263749319, 'SATELLITE_GCRS_KM': [-465.4055811004772, -5572.9240641070655, 5116.062305526282], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.05038221038, 'AZIMUTH-DEG': 233.95908216332, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33486195466, 'DECLINATION-DEG': 36.67697353593, 'DRA_COSDEC-DEG_PER_SEC': 0.03641048591, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589617933, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.80584705330133, -4617.533157880215, 4382.149061723342], 'PHASE_ANGLE-DEG': 67.44494726457, 'RANGE-KM': 1227.818289698164, 'RANGE_RATE-KM_PER_SEC': 0.696679860876, 'RIGHT_ASCENSION-DEG': 256.09717869864, 'SATELLITE_GCRS_KM': [-465.41258388925314, -5573.414776288069, 5115.5284561646795], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.02991835694, 'AZIMUTH-DEG': 233.81856235746, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.3348223942, 'DECLINATION-DEG': 36.64348262187, 'DRA_COSDEC-DEG_PER_SEC': 0.03638601973, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558962951, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.77216776227755, -4617.534901679488, 4382.148982629517], 'PHASE_ANGLE-DEG': 67.42969510732, 'RANGE-KM': 1227.888148411792, 'RANGE_RATE-KM_PER_SEC': 0.700226979776, 'RIGHT_ASCENSION-DEG': 256.10171679427, 'SATELLITE_GCRS_KM': [-465.4195852410886, -5573.90563498324, 5114.994345097471], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 79.00940019358, 'AZIMUTH-DEG': 233.67863345286, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.3347893991, 'DECLINATION-DEG': 36.61000847047, 'DRA_COSDEC-DEG_PER_SEC': 0.03636230223, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589641086, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.7385020060376, -4617.536644531827, 4382.148903567469], 'PHASE_ANGLE-DEG': 67.41445685466, 'RANGE-KM': 1227.958334950385, 'RANGE_RATE-KM_PER_SEC': 0.703785929949, 'RIGHT_ASCENSION-DEG': 256.106248137, 'SATELLITE_GCRS_KM': [-465.4265795235475, -5574.39624528976, 5114.4604020246115], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 78.98881159938, 'AZIMUTH-DEG': 233.53918146023, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33476295421, 'DECLINATION-DEG': 36.57652415851, 'DRA_COSDEC-DEG_PER_SEC': 0.03633932877, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.558965266, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.70482268958608, -4617.538387839914, 4382.148824473567], 'PHASE_ANGLE-DEG': 67.39922025451, 'RANGE-KM': 1228.028905740512, 'RANGE_RATE-KM_PER_SEC': 0.707360062306, 'RIGHT_ASCENSION-DEG': 256.11077638163, 'SATELLITE_GCRS_KM': [-465.4335723656361, -5574.887002060431, 5113.926197218243], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 78.96816952876, 'AZIMUTH-DEG': 233.40031718478, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.33472286409, 'DECLINATION-DEG': 36.543056642, 'DRA_COSDEC-DEG_PER_SEC': 0.03631490145, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5589664234, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-228.6711569079358, -4617.540130201263, 4382.14874541144], 'PHASE_ANGLE-DEG': 67.38399757684, 'RANGE-KM': 1228.099803945826, 'RANGE_RATE-KM_PER_SEC': 0.71090340965, 'RIGHT_ASCENSION-DEG': 256.115297893, 'SATELLITE_GCRS_KM': [-465.44055814140324, -5575.377510474484, 5113.392160453686], 'TLE-DATE': '2024-04-16 00:36:03'}"
